date,close
2015-06-26,1.1163399999999999
2015-06-29,1.12368
2015-06-30,1.11356
2015-07-01,1.1053
2015-07-02,1.10836
2015-07-03,1.1114600000000001
2015-07-06,1.10561
2015-07-07,1.1011600000000001
2015-07-08,1.10769
2015-07-09,1.1037
2015-07-10,1.1155
2015-07-13,1.1006
2015-07-14,1.10087
2015-07-15,1.09471
2015-07-16,1.0875299999999999
2015-07-17,1.0828799999999998
2015-07-20,1.08253
2015-07-21,1.09374
2015-07-22,1.09289
2015-07-23,1.09843
2015-07-24,1.09776
2015-07-27,1.10893
2015-07-28,1.10604
2015-07-29,1.09853
2015-07-30,1.0930600000000001
2015-07-31,1.09843
2015-08-03,1.09505
2015-08-04,1.08809
2015-08-05,1.0905799999999999
2015-08-06,1.09246
2015-08-07,1.09656
2015-08-10,1.1017299999999999
2015-08-11,1.10426
2015-08-12,1.11608
2015-08-13,1.11505
2015-08-14,1.11106
2015-08-17,1.10761
2015-08-18,1.10267
2015-08-19,1.11208
2015-08-20,1.1240700000000001
2015-08-21,1.13887
2015-08-24,1.16219
2015-08-25,1.15152
2015-08-26,1.13134
2015-08-27,1.12445
2015-08-28,1.11809
2015-08-31,1.1212
2015-09-01,1.13158
2015-09-02,1.12279
2015-09-03,1.1123299999999998
2015-09-04,1.1145
2015-09-07,1.1170799999999999
2015-09-08,1.12029
2015-09-09,1.12074
2015-09-10,1.1279299999999999
2015-09-11,1.13355
2015-09-14,1.1315600000000001
2015-09-15,1.12691
2015-09-16,1.1292200000000001
2015-09-17,1.14347
2015-09-18,1.1299
2015-09-21,1.1188799999999999
2015-09-22,1.11325
2015-09-23,1.11835
2015-09-24,1.1230799999999999
2015-09-25,1.11969
2015-09-28,1.1244299999999998
2015-09-29,1.12495
2015-09-30,1.11768
2015-10-01,1.11932
2015-10-02,1.1209799999999999
2015-10-05,1.11896
2015-10-06,1.1271
2015-10-07,1.12373
2015-10-08,1.1275600000000001
2015-10-09,1.13585
2015-10-12,1.13616
2015-10-13,1.13784
2015-10-14,1.1472799999999999
2015-10-15,1.13809
2015-10-16,1.1348200000000002
2015-10-19,1.1328200000000002
2015-10-20,1.13456
2015-10-21,1.13386
2015-10-22,1.11091
2015-10-23,1.10172
2015-10-26,1.10588
2015-10-27,1.10446
2015-10-28,1.0924
2015-10-29,1.09794
2015-10-30,1.1007200000000001
2015-11-02,1.10156
2015-11-03,1.0965200000000002
2015-11-04,1.0865200000000002
2015-11-05,1.08837
2015-11-06,1.07381
2015-11-09,1.07494
2015-11-10,1.07243
2015-11-11,1.0742
2015-11-12,1.08143
2015-11-13,1.077
2015-11-16,1.06863
2015-11-17,1.0644
2015-11-18,1.06582
2015-11-19,1.07336
2015-11-20,1.0646799999999998
2015-11-23,1.06362
2015-11-24,1.06431
2015-11-25,1.06233
2015-11-26,1.06093
2015-11-27,1.05929
2015-11-30,1.05647
2015-12-01,1.06326
2015-12-02,1.0615
2015-12-03,1.09391
2015-12-04,1.08784
2015-12-07,1.08372
2015-12-08,1.0892
2015-12-09,1.1025200000000002
2015-12-10,1.09409
2015-12-11,1.09932
2015-12-14,1.09946
2015-12-15,1.09283
2015-12-16,1.09121
2015-12-17,1.08259
2015-12-18,1.0868
2015-12-21,1.09141
2015-12-22,1.09566
2015-12-23,1.09094
2015-12-24,1.09608
2015-12-28,1.0969200000000001
2015-12-29,1.0920299999999998
2015-12-30,1.09311
2015-12-31,1.08551
2016-01-04,1.08323
2016-01-05,1.07481
2016-01-06,1.07802
2016-01-07,1.09284
2016-01-08,1.0925
2016-01-11,1.0859
2016-01-12,1.08578
2016-01-13,1.08755
2016-01-14,1.08657
2016-01-15,1.0911899999999999
2016-01-18,1.08943
2016-01-19,1.0907200000000001
2016-01-20,1.08922
2016-01-21,1.08754
2016-01-22,1.07969
2016-01-25,1.08491
2016-01-26,1.08681
2016-01-27,1.0892700000000002
2016-01-28,1.09406
2016-01-29,1.08299
2016-02-01,1.0888799999999998
2016-02-02,1.09168
2016-02-03,1.11048
2016-02-04,1.12101
2016-02-05,1.11572
2016-02-08,1.11932
2016-02-09,1.12929
2016-02-10,1.12935
2016-02-11,1.1320299999999999
2016-02-12,1.1255899999999999
2016-02-15,1.11544
2016-02-16,1.1144
2016-02-17,1.1127200000000002
2016-02-18,1.1106
2016-02-19,1.11297
2016-02-22,1.10295
2016-02-23,1.10186
2016-02-24,1.1013
2016-02-25,1.10184
2016-02-26,1.09297
2016-02-29,1.08734
2016-03-01,1.0867200000000001
2016-03-02,1.0868
2016-03-03,1.0956
2016-03-04,1.10065
2016-03-07,1.10138
2016-03-08,1.10105
2016-03-09,1.09998
2016-03-10,1.1179299999999999
2016-03-11,1.11471
2016-03-14,1.11024
2016-03-15,1.1109799999999999
2016-03-16,1.12239
2016-03-17,1.13183
2016-03-18,1.1269799999999999
2016-03-21,1.12409
2016-03-22,1.12163
2016-03-23,1.1181299999999998
2016-03-24,1.1174899999999999
2016-03-25,1.11628
2016-03-28,1.1195899999999999
2016-03-29,1.12914
2016-03-30,1.1339
2016-03-31,1.1379299999999999
2016-04-01,1.1391200000000001
2016-04-04,1.13888
2016-04-05,1.13835
2016-04-06,1.13983
2016-04-07,1.1379
2016-04-08,1.13943
2016-04-11,1.1410200000000001
2016-04-12,1.13842
2016-04-13,1.1274
2016-04-14,1.12653
2016-04-15,1.12824
2016-04-18,1.13125
2016-04-19,1.1356899999999999
2016-04-20,1.1296899999999999
2016-04-21,1.1286100000000001
2016-04-22,1.12226
2016-04-25,1.12691
2016-04-26,1.13012
2016-04-27,1.13224
2016-04-28,1.13525
2016-04-29,1.14465
2016-05-02,1.15339
2016-05-03,1.14962
2016-05-04,1.1486
2016-05-05,1.14055
2016-05-06,1.1403299999999998
2016-05-09,1.13816
2016-05-10,1.13721
2016-05-11,1.14262
2016-05-12,1.13772
2016-05-13,1.13063
2016-05-16,1.13196
2016-05-17,1.13124
2016-05-18,1.1215899999999999
2016-05-19,1.12025
2016-05-20,1.12229
2016-05-23,1.12204
2016-05-24,1.11402
2016-05-25,1.1154600000000001
2016-05-26,1.11932
2016-05-27,1.1112799999999998
2016-05-30,1.11384
2016-05-31,1.11313
2016-06-01,1.11874
2016-06-02,1.11535
2016-06-03,1.13634
2016-06-06,1.1354
2016-06-07,1.1356899999999999
2016-06-08,1.13917
2016-06-09,1.13166
2016-06-10,1.12543
2016-06-13,1.12921
2016-06-14,1.12065
2016-06-15,1.12589
2016-06-16,1.1224299999999998
2016-06-17,1.12732
2016-06-20,1.1313799999999998
2016-06-21,1.12422
2016-06-22,1.1294
2016-06-23,1.13849
2016-06-24,1.10914
2016-06-27,1.10226
2016-06-28,1.10635
2016-06-29,1.1123
2016-06-30,1.11065
2016-07-01,1.1139
2016-07-04,1.11524
2016-07-05,1.10755
2016-07-06,1.1100700000000001
2016-07-07,1.10612
2016-07-08,1.105
2016-07-11,1.1057700000000001
2016-07-12,1.1060299999999998
2016-07-13,1.10893
2016-07-14,1.11186
2016-07-15,1.10245
2016-07-18,1.10752
2016-07-19,1.10207
2016-07-20,1.10134
2016-07-21,1.10263
2016-07-22,1.09758
2016-07-25,1.09948
2016-07-26,1.09859
2016-07-27,1.1057700000000001
2016-07-28,1.10778
2016-07-29,1.1168799999999999
2016-08-01,1.11612
2016-08-02,1.1223
2016-08-03,1.1148200000000001
2016-08-04,1.11289
2016-08-05,1.10827
2016-08-08,1.10873
2016-08-09,1.11171
2016-08-10,1.1174600000000001
2016-08-11,1.11366
2016-08-12,1.11629
2016-08-15,1.1183
2016-08-16,1.1278299999999999
2016-08-17,1.12891
2016-08-18,1.13541
2016-08-19,1.1324100000000001
2016-08-22,1.13195
2016-08-23,1.1304
2016-08-24,1.12632
2016-08-25,1.1284
2016-08-26,1.11921
2016-08-29,1.11887
2016-08-30,1.11398
2016-08-31,1.11576
2016-09-01,1.11968
2016-09-02,1.11545
2016-09-05,1.11473
2016-09-06,1.12554
2016-09-07,1.12389
2016-09-08,1.12595
2016-09-09,1.12316
2016-09-12,1.12351
2016-09-13,1.1219
2016-09-14,1.12496
2016-09-15,1.1243100000000001
2016-09-16,1.11568
2016-09-19,1.1173799999999998
2016-09-20,1.11504
2016-09-21,1.11904
2016-09-22,1.12081
2016-09-23,1.12268
2016-09-26,1.12531
2016-09-27,1.12162
2016-09-28,1.12172
2016-09-29,1.12229
2016-09-30,1.1242
2016-10-03,1.12111
2016-10-04,1.12036
2016-10-05,1.1205200000000002
2016-10-06,1.11527
2016-10-07,1.12004
2016-10-10,1.11391
2016-10-11,1.1053600000000001
2016-10-12,1.10063
2016-10-13,1.10568
2016-10-14,1.09721
2016-10-17,1.09991
2016-10-18,1.0979700000000001
2016-10-19,1.09738
2016-10-20,1.0929
2016-10-21,1.08823
2016-10-24,1.08815
2016-10-25,1.08884
2016-10-26,1.09079
2016-10-27,1.0896
2016-10-28,1.0986
2016-10-31,1.09807
2016-11-01,1.10559
2016-11-02,1.10978
2016-11-03,1.11057
2016-11-04,1.1138700000000001
2016-11-07,1.104
2016-11-08,1.10259
2016-11-09,1.09095
2016-11-10,1.0893899999999999
2016-11-11,1.08556
2016-11-14,1.0739
2016-11-15,1.07216
2016-11-16,1.06913
2016-11-17,1.06239
2016-11-18,1.05873
2016-11-21,1.06284
2016-11-22,1.06279
2016-11-23,1.05512
2016-11-24,1.05519
2016-11-25,1.05998
2016-11-28,1.0613
2016-11-29,1.0649
2016-11-30,1.0587799999999998
2016-12-01,1.0661
2016-12-02,1.06687
2016-12-05,1.07639
2016-12-06,1.07171
2016-12-07,1.0751899999999999
2016-12-08,1.0614299999999999
2016-12-09,1.05598
2016-12-12,1.06349
2016-12-13,1.06253
2016-12-14,1.0535
2016-12-15,1.04131
2016-12-16,1.04501
2016-12-19,1.04029
2016-12-20,1.03891
2016-12-21,1.0423
2016-12-22,1.04379
2016-12-23,1.04545
2016-12-27,1.0457
2016-12-28,1.04114
2016-12-29,1.049
2016-12-30,1.05125
2017-01-03,1.0406
2017-01-04,1.04888
2017-01-05,1.0606200000000001
2017-01-06,1.05319
2017-01-09,1.05714
2017-01-10,1.05544
2017-01-11,1.05827
2017-01-12,1.0611899999999999
2017-01-13,1.0639299999999998
2017-01-16,1.0600399999999999
2017-01-17,1.07125
2017-01-18,1.0629600000000001
2017-01-19,1.0662399999999999
2017-01-20,1.0697299999999998
2017-01-23,1.07637
2017-01-24,1.07324
2017-01-25,1.07477
2017-01-26,1.06816
2017-01-27,1.06949
2017-01-30,1.06965
2017-01-31,1.0797299999999999
2017-02-01,1.07684
2017-02-02,1.07571
2017-02-03,1.0785799999999999
2017-02-06,1.07501
2017-02-07,1.06821
2017-02-08,1.0698299999999998
2017-02-09,1.06556
2017-02-10,1.06389
2017-02-13,1.05964
2017-02-14,1.05788
2017-02-15,1.05988
2017-02-16,1.06744
2017-02-17,1.06093
2017-02-20,1.06112
2017-02-21,1.0536
2017-02-22,1.05571
2017-02-23,1.05819
2017-02-24,1.05572
2017-02-27,1.05865
2017-02-28,1.05764
2017-03-01,1.05475
2017-03-02,1.05064
2017-03-03,1.0619399999999999
2017-03-06,1.05817
2017-03-07,1.05661
2017-03-08,1.05415
2017-03-09,1.0577
2017-03-10,1.0671
2017-03-13,1.06526
2017-03-14,1.06041
2017-03-15,1.07325
2017-03-16,1.07641
2017-03-17,1.07379
2017-03-20,1.07398
2017-03-21,1.08103
2017-03-22,1.07984
2017-03-23,1.07841
2017-03-24,1.07995
2017-03-27,1.08628
2017-03-28,1.08151
2017-03-29,1.07661
2017-03-30,1.06739
2017-03-31,1.06579
2017-04-03,1.0669600000000001
2017-04-04,1.06731
2017-04-05,1.0663200000000002
2017-04-06,1.06435
2017-04-07,1.0591
2017-04-10,1.0595299999999999
2017-04-11,1.06046
2017-04-12,1.0665799999999999
2017-04-13,1.06131
2017-04-14,1.06101
2017-04-17,1.0643200000000002
2017-04-18,1.07302
2017-04-19,1.07111
2017-04-20,1.07166
2017-04-21,1.0723799999999999
2017-04-24,1.08671
2017-04-25,1.0926200000000001
2017-04-26,1.0904
2017-04-27,1.0872
2017-04-28,1.08985
2017-05-01,1.0899
2017-05-02,1.09322
2017-05-03,1.0884
2017-05-04,1.09839
2017-05-05,1.09995
2017-05-08,1.09223
2017-05-09,1.0874
2017-05-10,1.08674
2017-05-11,1.08607
2017-05-12,1.0931600000000001
